LAMBX (hm);LAMBY (hm);LAT_DG;LON_DG
6840;23690;48,3146;3,46945
6840;23610;48,2427;3,4679
6840;23530;48,1708;3,46635
6840;23450;48,0988;3,46481
6840;23370;48,0269;3,46327
6840;23290;47,955;3,46174
6840;23210;47,883;3,46021
6840;23130;47,8111;3,45868
6840;23050;47,7392;3,45716
6840;22970;47,6672;3,45564
6840;22890;47,5953;3,45413
6840;22810;47,5233;3,45262
6840;22730;47,4514;3,45111
6840;22650;47,3794;3,44961
6840;22570;47,3074;3,44811
6840;22490;47,2355;3,44662
6840;22410;47,1635;3,44513
6840;22330;47,0916;3,44365
6840;22250;47,0196;3,44217
6840;22170;46,9476;3,44069
6840;22090;46,8757;3,43921
6840;22010;46,8037;3,43775
6840;21930;46,7317;3,43628
6840;21850;46,6598;3,43482
6840;21770;46,5878;3,43336
6840;21690;46,5158;3,43191
6840;21610;46,4439;3,43046
6840;21530;46,3719;3,42901
6840;21450;46,2999;3,42757
6840;21370;46,228;3,42613
6840;21290;46,156;3,42469
6840;21210;46,084;3,42326
6840;21130;46,0121;3,42184
6840;21050;45,9401;3,42041
6840;20970;45,8681;3,41899
6840;20890;45,7962;3,41758
6840;20810;45,7242;3,41616
6840;20730;45,6522;3,41476
6840;20650;45,5803;3,41335
6840;20570;45,5083;3,41195
6840;20490;45,4363;3,41055
6840;20410;45,3644;3,40916
6840;20330;45,2924;3,40777
6840;20250;45,2204;3,40638
6840;20170;45,1485;3,405
6840;20090;45,0765;3,40362
6840;20010;45,0046;3,40224
6840;19930;44,9326;3,40087
6840;19850;44,8607;3,3995
6840;19770;44,7887;3,39813
6840;19690;44,7168;3,39677
6840;19610;44,6448;3,39541
6840;19530;44,5729;3,39406
6840;19450;44,5009;3,39271
6840;19370;44,429;3,39136
6840;19290;44,3571;3,39001
6840;19210;44,2851;3,38867
6840;19130;44,2132;3,38733
6840;19050;44,1413;3,386
6840;18970;44,0693;3,38467
6840;18890;43,9974;3,38334
6840;18810;43,9255;3,38202
6840;18730;43,8536;3,3807
6840;18650;43,7817;3,37938
6840;18570;43,7098;3,37806
6840;18490;43,6379;3,37675
6840;18410;43,566;3,37544
6840;18330;43,4941;3,37414
6840;18250;43,4222;3,37284
6840;18170;43,3503;3,37154
6840;18090;43,2784;3,37025
6920;26170;50,5408;3,63235
6920;26090;50,4691;3,63049
6920;26010;50,3973;3,62864
6920;25930;50,3255;3,6268
6920;25850;50,2537;3,62496
6920;25770;50,182;3,62313
6920;25690;50,1102;3,62131
6920;25610;50,0384;3,61948
6920;25530;49,9665;3,61767
6920;25450;49,8947;3,61586
6920;25370;49,8229;3,61405
6920;25290;49,7511;3,61225
6920;25210;49,6793;3,61045
6920;25130;49,6074;3,60866
6920;25050;49,5356;3,60688
6920;24970;49,4637;3,6051
6920;24890;49,3919;3,60332
6920;24810;49,32;3,60155
6920;24730;49,2481;3,59978
6920;24650;49,1763;3,59802
6920;24570;49,1044;3,59627
6920;24490;49,0325;3,59452
6920;24410;48,9607;3,59277
6920;24330;48,8888;3,59103
6920;24250;48,8169;3,58929
6920;24170;48,745;3,58756
6920;24090;48,6731;3,58583
6920;24010;48,6012;3,58411
6920;23930;48,5293;3,58239
6920;23850;48,4574;3,58068
6920;23770;48,3854;3,57897
6920;23690;48,3135;3,57727
6920;23610;48,2416;3,57557
6920;23530;48,1697;3,57387
6920;23450;48,0978;3,57218
6920;23370;48,0258;3,5705
6920;23290;47,9539;3,56882
6920;23210;47,882;3,56714
6920;23130;47,81;3,56547
6920;23050;47,7381;3,56381
6920;22970;47,6661;3,56214
6920;22890;47,5942;3,56049
6920;22810;47,5222;3,55883
6920;22730;47,4503;3,55718
6920;22650;47,3783;3,55554
6920;22570;47,3064;3,5539
6920;22490;47,2344;3,55226
6920;22410;47,1625;3,55063
6920;22330;47,0905;3,54901
6920;22250;47,0185;3,54738
6920;22170;46,9466;3,54577
6920;22090;46,8746;3,54415
6920;22010;46,8027;3,54254
6920;21930;46,7307;3,54094
6920;21850;46,6587;3,53934
6920;21770;46,5868;3,53774
6920;21690;46,5148;3,53615
6920;21610;46,4428;3,53456
6920;21530;46,3709;3,53298
6920;21450;46,2989;3,5314
6920;21370;46,2269;3,52982
6920;21290;46,155;3,52825
6920;21210;46,083;3,52668
6920;21130;46,011;3,52512
6920;21050;45,9391;3,52356
6920;20970;45,8671;3,52201
6920;20890;45,7951;3,52045
6920;20810;45,7231;3,51891
6920;20730;45,6512;3,51736
6920;20650;45,5792;3,51583
6920;20570;45,5073;3,51429
6920;20490;45,4353;3,51276
6920;20410;45,3633;3,51123
6920;20330;45,2914;3,50971
6920;20250;45,2194;3,50819
6920;20170;45,1474;3,50668
6920;20090;45,0755;3,50517
6920;20010;45,0035;3,50366
6920;19930;44,9316;3,50216
6920;19850;44,8596;3,50066
6920;19770;44,7877;3,49916
6920;19690;44,7157;3,49767
6920;19610;44,6438;3,49618
6920;19530;44,5719;3,4947
6920;19450;44,4999;3,49322
6920;19370;44,428;3,49174
6920;19290;44,3561;3,49027
6920;19210;44,2841;3,4888
6920;19130;44,2122;3,48733
6920;19050;44,1403;3,48587
6920;18970;44,0683;3,48441
6920;18890;43,9964;3,48296
6920;18810;43,9245;3,48151
6920;18730;43,8526;3,48006
6920;18650;43,7807;3,47862
6920;18570;43,7088;3,47718
6920;18490;43,6369;3,47574
6920;18410;43,565;3,47431
6920;18330;43,4931;3,47288
6920;18250;43,4212;3,47146
6920;18170;43,3493;3,47004
6920;18090;43,2774;3,46862
7000;26170;50,5396;3,74494
7000;26090;50,4678;3,74293
7000;26010;50,3961;3,74092
7000;25930;50,3243;3,73892
7000;25850;50,2525;3,73692
7000;25770;50,1807;3,73493
7000;25690;50,1089;3,73294
7000;25610;50,0371;3,73097
7000;25530;49,9653;3,72899
7000;25450;49,8935;3,72702
7000;25370;49,8217;3,72506
7000;25290;49,7499;3,7231
7000;25210;49,678;3,72115
7000;25130;49,6062;3,7192
7000;25050;49,5344;3,71726
7000;24970;49,4625;3,71533
7000;24890;49,3907;3,7134
7000;24810;49,3188;3,71147
7000;24730;49,247;3,70955
7000;24650;49,1751;3,70764
7000;24570;49,1032;3,70573
7000;24490;49,0313;3,70383
7000;24410;48,9595;3,70193
7000;24330;48,8876;3,70004
7000;24250;48,8157;3,69815
7000;24170;48,7438;3,69626
7000;24090;48,6719;3,69439
7000;24010;48,6;3,69252
7000;23930;48,5281;3,69065
7000;23850;48,4562;3,68879
7000;23770;48,3843;3,68693
7000;23690;48,3123;3,68508
7000;23610;48,2404;3,68323
7000;23530;48,1685;3,68139
7000;23450;48,0966;3,67955
7000;23370;48,0247;3,67772
7000;23290;47,9527;3,6759
7000;23210;47,8808;3,67408
7000;23130;47,8088;3,67226
7000;23050;47,7369;3,67045
7000;22970;47,665;3,66864
7000;22890;47,593;3,66684
7000;22810;47,5211;3,66504
7000;22730;47,4491;3,66325
7000;22650;47,3772;3,66146
7000;22570;47,3052;3,65968
7000;22490;47,2333;3,6579
7000;22410;47,1613;3,65613
7000;22330;47,0893;3,65436
7000;22250;47,0174;3,6526
7000;22170;46,9454;3,65084
7000;22090;46,8735;3,64909
7000;22010;46,8015;3,64734
7000;21930;46,7295;3,64559
7000;21850;46,6576;3,64385
7000;21770;46,5856;3,64212
7000;21690;46,5136;3,64039
7000;21610;46,4417;3,63866
7000;21530;46,3697;3,63694
7000;21450;46,2978;3,63522
7000;21370;46,2258;3,63351
7000;21290;46,1538;3,6318
7000;21210;46,0819;3,6301
7000;21130;46,0099;3,6284
7000;21050;45,9379;3,6267
7000;20970;45,866;3,62501
7000;20890;45,794;3,62333
7000;20810;45,722;3,62165
7000;20730;45,6501;3,61997
7000;20650;45,5781;3,6183
7000;20570;45,5061;3,61663
7000;20490;45,4342;3,61497
7000;20410;45,3622;3,61331
7000;20330;45,2902;3,61165
7000;20250;45,2183;3,61
7000;20170;45,1463;3,60835
7000;20090;45,0744;3,60671
7000;20010;45,0024;3,60507
7000;19930;44,9305;3,60344
7000;19850;44,8585;3,60181
7000;19770;44,7866;3,60018
7000;19690;44,7146;3,59856
7000;19610;44,6427;3,59695
7000;19530;44,5708;3,59533
7000;19450;44,4988;3,59372
7000;19370;44,4269;3,59212
7000;19290;44,3549;3,59052
7000;19210;44,283;3,58892
7000;19130;44,2111;3,58733
7000;19050;44,1392;3,58574
7000;18970;44,0672;3,58416
7000;18890;43,9953;3,58258
7000;18810;43,9234;3,581
7000;18730;43,8515;3,57943
7000;18650;43,7796;3,57786
7000;18570;43,7077;3,57629
7000;18490;43,6358;3,57473
7000;18410;43,5639;3,57318
7000;18330;43,492;3,57162
7000;18250;43,4201;3,57007
7000;18170;43,3482;3,56853
7000;18090;43,2764;3,56699
7080;26170;50,5383;3,85754
7080;26090;50,4665;3,85536
7080;26010;50,3947;3,85319
7080;25930;50,323;3,85103
7080;25850;50,2512;3,84887
7080;25770;50,1794;3,84672
7080;25690;50,1076;3,84458
7080;25610;50,0358;3,84244
7080;25530;49,964;3,84031
7080;25450;49,8922;3,83818
7080;25370;49,8204;3,83606
7080;25290;49,7486;3,83395
7080;25210;49,6767;3,83184
7080;25130;49,6049;3,82974
7080;25050;49,5331;3,82764
7080;24970;49,4612;3,82555
7080;24890;49,3894;3,82347
7080;24810;49,3175;3,82139
7080;24730;49,2456;3,81932
7080;24650;49,1738;3,81725
7080;24570;49,1019;3,81519
7080;24490;49,03;3,81313
7080;24410;48,9582;3,81108
7080;24330;48,8863;3,80904
7080;24250;48,8144;3,807
7080;24170;48,7425;3,80497
7080;24090;48,6706;3,80294
7080;24010;48,5987;3,80092
7080;23930;48,5268;3,7989
7080;23850;48,4549;3,79689
7080;23770;48,383;3,79489
7080;23690;48,3111;3,79289
7080;23610;48,2391;3,79089
7080;23530;48,1672;3,7889
7080;23450;48,0953;3,78692
7080;23370;48,0234;3,78494
7080;23290;47,9514;3,78297
7080;23210;47,8795;3,781
7080;23130;47,8076;3,77904
7080;23050;47,7356;3,77708
7080;22970;47,6637;3,77513
7080;22890;47,5918;3,77319
7080;22810;47,5198;3,77125
7080;22730;47,4479;3,76931
7080;22650;47,3759;3,76738
7080;22570;47,304;3,76546
7080;22490;47,232;3,76354
7080;22410;47,1601;3,76162
7080;22330;47,0881;3,75971
7080;22250;47,0161;3,75781
7080;22170;46,9442;3,75591
7080;22090;46,8722;3,75402
7080;22010;46,8003;3,75213
7080;21930;46,7283;3,75024
7080;21850;46,6563;3,74836
7080;21770;46,5844;3,74649
7080;21690;46,5124;3,74462
7080;21610;46,4404;3,74276
7080;21530;46,3685;3,7409
7080;21450;46,2965;3,73904
7080;21370;46,2246;3,73719
7080;21290;46,1526;3,73535
7080;21210;46,0806;3,73351
7080;21130;46,0087;3,73167
7080;21050;45,9367;3,72984
7080;20970;45,8647;3,72802
7080;20890;45,7928;3,7262
7080;20810;45,7208;3,72438
7080;20730;45,6488;3,72257
7080;20650;45,5769;3,72077
7080;20570;45,5049;3,71896
7080;20490;45,433;3,71717
7080;20410;45,361;3,71537
7080;20330;45,289;3,71359
7080;20250;45,2171;3,7118
7080;20170;45,1451;3,71003
7080;20090;45,0732;3,70825
7080;20010;45,0012;3,70648
7080;19930;44,9293;3,70472
7080;19850;44,8573;3,70296
7080;19770;44,7854;3,7012
7080;19690;44,7134;3,69945
7080;19610;44,6415;3,69771
7080;19530;44,5696;3,69596
7080;19450;44,4976;3,69423
7080;19370;44,4257;3,69249
7080;19290;44,3538;3,69076
7080;19210;44,2818;3,68904
7080;19130;44,2099;3,68732
7080;19050;44,138;3,6856
7080;18970;44,0661;3,68389
7080;18890;43,9941;3,68219
7080;18810;43,9222;3,68048
7080;18730;43,8503;3,67879
7080;18650;43,7784;3,67709
7080;18570;43,7065;3,6754
7080;18490;43,6346;3,67372
7080;18410;43,5627;3,67204
7080;18330;43,4908;3,67036
7080;18250;43,4189;3,66869
7080;18170;43,3471;3,66702
7160;26170;50,5368;3,97012
7160;26090;50,4651;3,96779
7160;26010;50,3933;3,96546
7160;25930;50,3215;3,96313
7160;25850;50,2498;3,96082
7160;25770;50,178;3,95851
7160;25690;50,1062;3,95621
7160;25610;50,0344;3,95391
7160;25530;49,9626;3,95162
7160;25450;49,8908;3,94934
7160;25370;49,819;3,94706
7160;25290;49,7471;3,94479
7160;25210;49,6753;3,94252
7160;25130;49,6035;3,94027
7160;25050;49,5316;3,93802
7160;24970;49,4598;3,93577
7160;24890;49,388;3,93353
7160;24810;49,3161;3,9313
7160;24730;49,2442;3,92907
7160;24650;49,1724;3,92685
7160;24570;49,1005;3,92464
7160;24490;49,0286;3,92243
7160;24410;48,9568;3,92023
7160;24330;48,8849;3,91803
7160;24250;48,813;3,91584
7160;24170;48,7411;3,91366
7160;24090;48,6692;3,91148
7160;24010;48,5973;3,90931
7160;23930;48,5254;3,90715
7160;23850;48,4535;3,90499
7160;23770;48,3816;3,90283
7160;23690;48,3097;3,90069
7160;23610;48,2378;3,89855
7160;23530;48,1658;3,89641
7160;23450;48,0939;3,89428
7160;23370;48,022;3,89216
7160;23290;47,9501;3,89004
7160;23210;47,8781;3,88792
7160;23130;47,8062;3,88582
7160;23050;47,7343;3,88372
7160;22970;47,6623;3,88162
7160;22890;47,5904;3,87953
7160;22810;47,5184;3,87745
7160;22730;47,4465;3,87537
7160;22650;47,3746;3,8733
7160;22570;47,3026;3,87123
7160;22490;47,2306;3,86917
7160;22410;47,1587;3,86711
7160;22330;47,0867;3,86506
7160;22250;47,0148;3,86301
7160;22170;46,9428;3,86097
7160;22090;46,8709;3,85894
7160;22010;46,7989;3,85691
7160;21930;46,727;3,85489
7160;21850;46,655;3,85287
7160;21770;46,583;3,85086
7160;21690;46,5111;3,84885
7160;21610;46,4391;3,84685
7160;21530;46,3671;3,84485
7160;21450;46,2952;3,84286
7160;21370;46,2232;3,84087
7160;21290;46,1513;3,83889
7160;21210;46,0793;3,83692
7160;21130;46,0073;3,83494
7160;21050;45,9354;3,83298
7160;20970;45,8634;3,83102
7160;20890;45,7914;3,82906
7160;20810;45,7195;3,82711
7160;20730;45,6475;3,82517
7160;20650;45,5756;3,82323
7160;20570;45,5036;3,82129
7160;20490;45,4316;3,81936
7160;20410;45,3597;3,81744
7160;20330;45,2877;3,81552
7160;20250;45,2158;3,8136
7160;20170;45,1438;3,81169
7160;20090;45,0719;3,80979
7160;20010;44,9999;3,80789
7160;19930;44,928;3,80599
7160;19850;44,856;3,8041
7160;19770;44,7841;3,80222
7160;19690;44,7121;3,80034
7160;19610;44,6402;3,79846
7160;19530;44,5683;3,79659
7160;19450;44,4963;3,79472
7160;19370;44,4244;3,79286
7160;19290;44,3525;3,79101
7160;19210;44,2805;3,78915
7160;19130;44,2086;3,78731
7160;19050;44,1367;3,78546
7160;18970;44,0648;3,78363
7160;18890;43,9929;3,78179
7160;18810;43,921;3,77996
7160;18730;43,8491;3,77814
7160;18650;43,7772;3,77632
7160;18570;43,7052;3,77451
7160;18490;43,6334;3,7727
7160;18410;43,5615;3,77089
7160;18330;43,4896;3,76909
7160;18250;43,4177;3,76729
7240;26170;50,5353;4,0827
7240;26090;50,4635;4,0802
7240;26010;50,3918;4,07771
7240;25930;50,32;4,07523
7240;25850;50,2482;4,07276
7240;25770;50,1764;4,07029
7240;25690;50,1047;4,06783
7240;25610;50,0329;4,06537
7240;25530;49,9611;4,06292
7240;25450;49,8893;4,06048
7240;25370;49,8174;4,05805
7240;25290;49,7456;4,05562
7240;25210;49,6738;4,0532
7240;25130;49,602;4,05079
7240;25050;49,5301;4,04838
7240;24970;49,4583;4,04598
7240;24890;49,3864;4,04359
7240;24810;49,3146;4,0412
7240;24730;49,2427;4,03882
7240;24650;49,1709;4,03645
7240;24570;49,099;4,03408
7240;24490;49,0271;4,03172
7240;24410;48,9553;4,02937
7240;24330;48,8834;4,02702
7240;24250;48,8115;4,02468
7240;24170;48,7396;4,02235
7240;24090;48,6677;4,02002
7240;24010;48,5958;4,0177
7240;23930;48,5239;4,01539
7240;23850;48,452;4,01308
7240;23770;48,3801;4,01078
7240;23690;48,3082;4,00848
7240;23610;48,2363;4,00619
7240;23530;48,1644;4,00391
7240;23450;48,0924;4,00163
7240;23370;48,0205;3,99936
7240;23290;47,9486;3,9971
7240;23210;47,8767;3,99484
7240;23130;47,8047;3,99259
7240;23050;47,7328;3,99034
7240;22970;47,6609;3,9881
7240;22890;47,5889;3,98587
7240;22810;47,517;3,98364
7240;22730;47,445;3,98142
7240;22650;47,3731;3,9792
7240;22570;47,3012;3,97699
7240;22490;47,2292;3,97479
7240;22410;47,1572;3,97259
7240;22330;47,0853;3,9704
7240;22250;47,0133;3,96821
7240;22170;46,9414;3,96603
7240;22090;46,8694;3,96386
7240;22010;46,7975;3,96169
7240;21930;46,7255;3,95953
7240;21850;46,6536;3,95737
7240;21770;46,5816;3,95522
7240;21690;46,5096;3,95307
7240;21610;46,4377;3,95093
7240;21530;46,3657;3,9488
7240;21450;46,2938;3,94667
7240;21370;46,2218;3,94455
7240;21290;46,1498;3,94243
7240;21210;46,0779;3,94032
7240;21130;46,0059;3,93821
7240;21050;45,934;3,93611
7240;20970;45,862;3,93401
7240;20890;45,79;3,93192
7240;20810;45,7181;3,92984
7240;20730;45,6461;3,92776
7240;20650;45,5741;3,92569
7240;20570;45,5022;3,92362
7240;20490;45,4302;3,92155
7240;20410;45,3583;3,9195
7240;20330;45,2863;3,91745
7240;20250;45,2144;3,9154
7240;20170;45,1424;3,91336
7240;20090;45,0705;3,91132
7240;20010;44,9985;3,90929
7240;19930;44,9266;3,90726
7240;19850;44,8546;3,90524
7240;19770;44,7827;3,90323
7240;19690;44,7108;3,90122
7240;19610;44,6388;3,89921
7240;19530;44,5669;3,89721
7240;19450;44,495;3,89522
7240;19370;44,423;3,89323
7240;19290;44,3511;3,89124
7240;19210;44,2792;3,88926
7240;19130;44,2073;3,88729
7240;19050;44,1353;3,88532
7240;18970;44,0634;3,88336
7240;18890;43,9915;3,8814
7240;18810;43,9196;3,87944
7240;18730;43,8477;3,87749
7240;18650;43,7758;3,87555
7240;18570;43,7039;3,87361
7240;18490;43,632;3,87167
7240;18410;43,5601;3,86974
7240;18330;43,4882;3,86782
7320;26170;50,5336;4,19527
7320;26090;50,4619;4,19262
7320;26010;50,3901;4,18997
7320;25930;50,3184;4,18732
7320;25850;50,2466;4,18469
7320;25770;50,1748;4,18206
7320;25690;50,103;4,17944
7320;25610;50,0312;4,17683
7320;25530;49,9594;4,17422
7320;25450;49,8876;4,17162
7320;25370;49,8158;4,16903
7320;25290;49,744;4,16645
7320;25210;49,6722;4,16387
7320;25130;49,6003;4,1613
7320;25050;49,5285;4,15874
7320;24970;49,4567;4,15619
7320;24890;49,3848;4,15364
7320;24810;49,313;4,1511
7320;24730;49,2411;4,14857
7320;24650;49,1693;4,14604
7320;24570;49,0974;4,14352
7320;24490;49,0255;4,14101
7320;24410;48,9537;4,13851
7320;24330;48,8818;4,13601
7320;24250;48,8099;4,13352
7320;24170;48,738;4,13103
7320;24090;48,6661;4,12856
7320;24010;48,5942;4,12609
7320;23930;48,5223;4,12362
7320;23850;48,4504;4,12116
7320;23770;48,3785;4,11871
7320;23690;48,3066;4,11627
7320;23610;48,2347;4,11383
7320;23530;48,1628;4,1114
7320;23450;48,0909;4,10898
7320;23370;48,019;4,10656
7320;23290;47,947;4,10415
7320;23210;47,8751;4,10175
7320;23130;47,8032;4,09935
7320;23050;47,7312;4,09696
7320;22970;47,6593;4,09458
7320;22890;47,5874;4,0922
7320;22810;47,5154;4,08983
7320;22730;47,4435;4,08746
7320;22650;47,3716;4,0851
7320;22570;47,2996;4,08275
7320;22490;47,2277;4,08041
7320;22410;47,1557;4,07807
7320;22330;47,0838;4,07573
7320;22250;47,0118;4,07341
7320;22170;46,9399;4,07109
7320;22090;46,8679;4,06877
7320;22010;46,7959;4,06646
7320;21930;46,724;4,06416
7320;21850;46,652;4,06186
7320;21770;46,5801;4,05957
7320;21690;46,5081;4,05729
7320;21610;46,4362;4,05501
7320;21530;46,3642;4,05274
7320;21450;46,2922;4,05047
7320;21370;46,2203;4,04821
7320;21290;46,1483;4,04596
7320;21210;46,0764;4,04371
7320;21130;46,0044;4,04147
7320;21050;45,9324;4,03923
7320;20970;45,8605;4,037
7320;20890;45,7885;4,03478
7320;20810;45,7166;4,03256
7320;20730;45,6446;4,03035
7320;20650;45,5727;4,02814
7320;20570;45,5007;4,02594
7320;20490;45,4287;4,02374
7320;20410;45,3568;4,02155
7320;20330;45,2848;4,01937
7320;20250;45,2129;4,01719
7320;20170;45,1409;4,01501
7320;20090;45,069;4,01285
7320;20010;44,997;4,01068
7320;19930;44,9251;4,00853
7320;19850;44,8532;4,00638
7320;19770;44,7812;4,00423
7320;19690;44,7093;4,00209
7320;19610;44,6373;3,99996
7320;19530;44,5654;3,99783
7320;19450;44,4935;3,99571
7320;19370;44,4216;3,99359
7320;19290;44,3496;3,99148
7320;19210;44,2777;3,98937
7320;19130;44,2058;3,98727
7320;19050;44,1339;3,98517
7320;18970;44,062;3,98308
7320;18890;43,99;3,98099
7320;18810;43,9181;3,97891
7320;18730;43,8462;3,97684
7320;18650;43,7743;3,97477
7320;18570;43,7024;3,9727
7320;18490;43,6305;3,97064
7320;18410;43,5587;3,96859
7400;26090;50,4601;4,30502
7400;26010;50,3884;4,30221
7400;25850;50,2448;4,29661
7400;25770;50,1731;4,29382
7400;25690;50,1013;4,29105
7400;25610;50,0295;4,28828
7400;25530;49,9577;4,28551
7400;25450;49,8859;4,28276
7400;25370;49,8141;4,28001
7400;25290;49,7423;4,27727
7400;25210;49,6705;4,27454
7400;25130;49,5986;4,27181
7400;25050;49,5268;4,2691
7400;24970;49,455;4,26639
7400;24890;49,3831;4,26369
7400;24810;49,3113;4,26099
7400;24730;49,2394;4,25831
7400;24650;49,1676;4,25563
7400;24570;49,0957;4,25296
7400;24490;49,0238;4,25029
7400;24410;48,952;4,24763
7400;24330;48,8801;4,24499
7400;24250;48,8082;4,24234
7400;24170;48,7363;4,23971
7400;24090;48,6644;4,23708
7400;24010;48,5925;4,23446
7400;23930;48,5207;4,23185
7400;23850;48,4488;4,22924
7400;23770;48,3769;4,22664
7400;23690;48,305;4,22405
7400;23610;48,233;4,22147
7400;23530;48,1611;4,21889
7400;23450;48,0892;4,21632
7400;23370;48,0173;4,21376
7400;23290;47,9454;4,2112
7400;23210;47,8734;4,20865
7400;23130;47,8015;4,20611
7400;23050;47,7296;4,20358
7400;22970;47,6577;4,20105
7400;22890;47,5857;4,19852
7400;22810;47,5138;4,19601
7400;22730;47,4418;4,1935
7400;22650;47,3699;4,191
7400;22570;47,298;4,18851
7400;22490;47,226;4,18602
7400;22410;47,1541;4,18354
7400;22330;47,0821;4,18106
7400;22250;47,0102;4,17859
7400;22170;46,9382;4,17613
7400;22090;46,8663;4,17368
7400;22010;46,7943;4,17123
7400;21930;46,7224;4,16879
7400;21850;46,6504;4,16635
7400;21770;46,5785;4,16392
7400;21690;46,5065;4,1615
7400;21610;46,4345;4,15909
7400;21530;46,3626;4,15668
7400;21450;46,2906;4,15427
7400;21370;46,2187;4,15188
7400;21290;46,1467;4,14948
7400;21210;46,0747;4,1471
7400;21130;46,0028;4,14472
7400;21050;45,9308;4,14235
7400;20970;45,8589;4,13999
7400;20890;45,7869;4,13763
7400;20810;45,715;4,13527
7400;20730;45,643;4,13293
7400;20650;45,571;4,13058
7400;20570;45,4991;4,12825
7400;20490;45,4271;4,12592
7400;20410;45,3552;4,1236
7400;20330;45,2832;4,12128
7400;20250;45,2113;4,11897
7400;20170;45,1394;4,11667
7400;20090;45,0674;4,11437
7400;20010;44,9955;4,11207
7400;19930;44,9235;4,10979
7400;19850;44,8516;4,10751
7400;19770;44,7796;4,10523
7400;19690;44,7077;4,10296
7400;19610;44,6358;4,1007
7400;19530;44,5638;4,09844
7400;19450;44,4919;4,09619
7400;19370;44,42;4,09394
7400;19290;44,3481;4,0917
7400;19210;44,2761;4,08947
7400;19130;44,2042;4,08724
7400;19050;44,1323;4,08502
7400;18970;44,0604;4,0828
7400;18890;43,9885;4,08059
7400;18810;43,9166;4,07838
7400;18730;43,8447;4,07618
7400;18650;43,7728;4,07398
7400;18570;43,7009;4,07179
7400;18490;43,629;4,06961
7400;18410;43,5571;4,06743
7480;25770;50,1712;4,40558
7480;25690;50,0995;4,40264
7480;25610;50,0277;4,39972
7480;25530;49,9559;4,39679
7480;25450;49,8841;4,39388
7480;25370;49,8123;4,39098
7480;25290;49,7405;4,38808
7480;25210;49,6686;4,38519
7480;25130;49,5968;4,38231
7480;25050;49,525;4,37944
7480;24970;49,4531;4,37658
7480;24890;49,3813;4,37372
7480;24810;49,3095;4,37088
7480;24730;49,2376;4,36804
7480;24650;49,1658;4,3652
7480;24570;49,0939;4,36238
7480;24490;49,022;4,35956
7480;24410;48,9502;4,35676
7480;24330;48,8783;4,35396
7480;24250;48,8064;4,35116
7480;24170;48,7345;4,34838
7480;24090;48,6627;4,3456
7480;24010;48,5908;4,34283
7480;23930;48,5189;4,34007
7480;23850;48,447;4,33731
7480;23770;48,3751;4,33457
7480;23690;48,3032;4,33183
7480;23610;48,2313;4,3291
7480;23530;48,1594;4,32637
7480;23450;48,0874;4,32366
7480;23370;48,0155;4,32095
7480;23290;47,9436;4,31824
7480;23210;47,8717;4,31555
7480;23130;47,7998;4,31286
7480;23050;47,7278;4,31018
7480;22970;47,6559;4,30751
7480;22890;47,584;4,30484
7480;22810;47,512;4,30218
7480;22730;47,4401;4,29953
7480;22650;47,3682;4,29689
7480;22570;47,2962;4,29425
7480;22490;47,2243;4,29162
7480;22410;47,1523;4,289
7480;22330;47,0804;4,28638
7480;22250;47,0084;4,28377
7480;22170;46,9365;4,28117
7480;22090;46,8645;4,27858
7480;22010;46,7926;4,27599
7480;21930;46,7206;4,27341
7480;21850;46,6487;4,27083
7480;21770;46,5767;4,26827
7480;21690;46,5048;4,26571
7480;21610;46,4328;4,26315
7480;21530;46,3609;4,2606
7480;21450;46,2889;4,25806
7480;21370;46,217;4,25553
7480;21290;46,145;4,253
7480;21210;46,073;4,25048
7480;21130;46,0011;4,24797
7480;21050;45,9291;4,24546
7480;20970;45,8572;4,24296
7480;20890;45,7852;4,24047
7480;20810;45,7133;4,23798
7480;20730;45,6413;4,2355
7480;20650;45,5694;4,23303
7480;20570;45,4974;4,23056
7480;20490;45,4255;4,2281
7480;20410;45,3535;4,22564
7480;20330;45,2816;4,22319
7480;20250;45,2096;4,22075
7480;20170;45,1377;4,21831
7480;20090;45,0657;4,21588
7480;20010;44,9938;4,21346
7480;19930;44,9218;4,21104
7480;19850;44,8499;4,20863
7480;19770;44,778;4,20622
7480;19690;44,706;4,20383
7480;19610;44,6341;4,20143
7480;19530;44,5622;4,19905
7480;19450;44,4903;4,19667
7480;19370;44,4183;4,19429
7480;19290;44,3464;4,19192
7480;19210;44,2745;4,18956
7480;19130;44,2026;4,18721
7480;19050;44,1307;4,18485
7480;18970;44,0588;4,18251
7480;18890;43,9869;4,18017
7480;18810;43,915;4,17784
7480;18730;43,8431;4,17551
7480;18650;43,7712;4,17319
7480;18570;43,6993;4,17088
7480;18490;43,6274;4,16857
7480;18410;43,5555;4,16627
7480;18330;43,4836;4,16397
7560;25770;50,1693;4,51733
7560;25690;50,0975;4,51423
7560;25610;50,0257;4,51115
7560;25530;49,9539;4,50807
7560;25450;49,8821;4,505
7560;25370;49,8103;4,50194
7560;25290;49,7385;4,49889
7560;25210;49,6667;4,49584
7560;25130;49,5949;4,49281
7560;25050;49,5231;4,48978
7560;24970;49,4512;4,48676
7560;24890;49,3794;4,48375
7560;24810;49,3076;4,48075
7560;24730;49,2357;4,47776
7560;24650;49,1639;4,47477
7560;24570;49,092;4,4718
